battery_id,discharge_cycle,cycle_index,ambient_temp_C,capacity_Ahr,avg_voltage_V,min_voltage_V,max_voltage_V,avg_temp_C,max_temp_C,cycle_duration_s
B0006,45,139,24,1.7337887419624838,3.50585340727078,2.4510125175432287,4.185468369564667,31.15837149963786,37.934285687720596,3293.172
B0006,46,143,24,1.713325912040734,3.5010379345914444,2.471216186082459,4.184201889006967,31.15661421699882,37.88470784051604,3275.328
B0006,47,147,24,1.7024077813673466,3.497407662636496,2.470968641396993,4.185838836583766,31.206611383963253,38.065368726791895,3265.016
B0006,48,149,24,1.82371946178183,3.5388872766749144,2.4288023941361625,4.1729165619005535,33.61169282822636,39.788440481350335,3328.937
B0006,49,153,24,1.8081284050314708,3.5327430295356828,2.3551430866643166,4.186982012423103,32.85630077141311,39.212903178007906,3329.266
B0006,50,157,24,1.7757610945034283,3.521214759733266,2.365933525789291,4.186537777937825,32.210981559158874,38.66937823121345,3301.579
B0006,51,161,24,1.7447409841836798,3.5093111439506677,2.3481961394586457,4.182282350256796,31.965090081650274,38.5170065164806,3283.563
B0006,52,165,24,1.729207034132373,3.50716091973708,2.46945948630322,4.185961817428056,31.744801840189538,38.292505299491516,3275.125
B0006,53,169,24,1.7081086552553244,3.500928918686389,2.4666715880697576,4.1836566973224585,31.876564068962466,38.52091685291118,3265.656
B0006,54,173,24,1.6975954237461768,3.4973019898820894,2.4482931262785135,4.184390004467988,32.24289319481841,38.95436345473558,3266.093
B0006,55,177,24,1.6820634524029463,3.4929038301187156,2.4745215382882586,4.184732708741646,32.07305565938816,38.731363854696035,3257.594
B0006,56,181,24,1.6714768322295086,3.488659224822318,2.469127855241356,4.185835940524748,32.030140929891196,38.74827601131975,3248.593
B0006,57,185,24,1.6607591387047655,3.4822930804774015,2.4177173347922416,4.185703389994729,31.984935871368258,38.84227056628921,3238.766
B0006,58,189,24,1.651121015038069,3.477575664197982,2.3775131079338427,4.184887437252902,32.23677365476226,39.221381996208315,3240.14
B0006,59,193,24,1.6401349256190927,3.4787436506489255,2.443723814618984,4.1845671326128535,32.56097148037261,39.466510899162515,3230.109
B0006,60,197,24,1.6291999416165441,3.4740152461288862,2.4324278256917147,4.184590722398005,32.48984985901219,39.352653481724175,3229.7810000000027
B0006,61,201,24,1.6088496302961666,3.4718387718772696,2.494085641889116,4.181227276564003,32.42612199208859,39.31890647034385,3212.469
B0006,62,205,24,1.6035244898969248,3.463180130644551,2.382347172890769,4.182601669503782,32.29984271249387,39.47196886600465,3213.219
B0006,63,209,24,1.5989712144027983,3.463469391967206,2.406668297987779,4.183991041340736,32.610757585145336,39.74009698783903,3203.578
B0006,64,213,24,1.5876273123575604,3.46021805164007,2.4204142690378765,4.182425008087469,32.25699351958767,39.03600072360686,3195.125
B0006,65,215,24,1.5829719744686166,3.462574876665621,2.4507845245525193,4.190985194174346,32.47193402838835,39.16106395962828,3195.3129999999946
B0006,66,219,24,1.567137636713563,3.4537077937586056,2.3930328819230717,4.181860480163402,32.40219271195366,39.20051799483514,3186.297
B0006,67,223,24,1.5613446139713882,3.4514035349888337,2.3938995980718403,4.183449364094532,32.30987415652578,39.15878418316098,3176.438
B0006,68,227,24,1.5511711892790419,3.450781146333252,2.4373294683003053,4.182943907496545,32.35440526839345,39.18225956809825,3167.593
B0006,69,231,24,1.5406741606295171,3.446105572450592,2.3705330061374523,4.182592999177517,32.4731363791227,39.38159156766375,3167.719
B0006,70,235,24,1.5253138744624433,3.4418152533277144,2.351294851260762,4.1775564354981025,32.52334649341759,39.44712875501599,3159.077999999994
B0006,71,239,24,1.5301570318067428,3.445008015985666,2.436845595522602,4.183199732433941,32.518264823491045,39.40950590627068,3148.829
B0006,72,243,24,1.5246566834474087,3.441164687975023,2.39030487147494,4.183585552184287,32.5437072434024,39.48443326993031,3149.094
B0006,73,247,24,1.5145492986655427,3.443620591429828,2.4892160721496315,4.183170360974043,32.562223096007365,39.4416762582387,3140.547
B0006,74,251,24,1.509391504602082,3.439943269617906,2.450611393803655,4.183501501534186,32.58978020040808,39.53866201326228,3131.625
B0006,75,255,24,1.5039974333050705,3.43602719305159,2.4111946043456745,4.183243008796117,32.57089563557426,39.5867547936938,3121.907
B0006,76,259,24,1.4935201918040188,3.436309312279291,2.4609139768640715,4.182038001412004,32.537854347094196,39.499752884420865,3122.125
B0006,77,263,24,1.4876323024497422,3.430470227771154,2.378420264362521,4.182440318401142,32.65645090520509,39.9686395722832,3121.672
B0006,78,265,24,1.5302876214401704,3.4417311090871063,2.3844697219937414,4.189962701965466,33.180785234653264,40.42668250871336,3120.86
B0006,79,269,24,1.5040760088360112,3.4355429213552537,2.448639661640692,4.181214475643097,32.71220835503141,40.02451449021777,3103.828
B0006,80,273,24,1.4887593608730894,3.4272336842373576,2.362869757217078,4.182157933832856,32.543943889007906,40.02167483360719,3095.094
B0006,81,277,24,1.4782779285546637,3.4307536518687556,2.479712742728869,4.1802491747767325,32.6655410721976,40.078211781584145,3095.781
B0006,82,281,24,1.478459982215684,3.430880434209888,2.4609902569842412,4.182775550999248,33.160922870564626,40.565789328351094,3094.328
B0006,83,285,24,1.473214844899973,3.431984614031654,2.4794507375590507,4.182970513713943,33.414445545408455,40.75221353269305,3086.531
B0006,84,289,24,1.4675164935067897,3.426913589626702,2.421513989921717,4.182588389688278,33.3541679486525,40.71162611325717,3085.625
B0006,85,293,24,1.4516292657521335,3.4220422356705154,2.3927989623544175,4.180388252515709,33.13634596100404,40.58721297402195,3067.203
B0006,86,297,24,1.4519237720967177,3.4202687142856667,2.410475236770924,4.182476201666448,32.92241762841388,40.37035790264624,3058.157
B0006,87,301,24,1.4471484694777745,3.4248208106770663,2.4915333699239977,4.182567814531136,33.20338483123576,40.667923693760464,3058.812
B0006,88,305,24,1.4468538105659885,3.4234990883192666,2.444861994529003,4.182606347806988,33.533950654066935,40.990356883952465,3058.578
B0006,89,309,24,1.4416741930284678,3.4247420964314874,2.4840755398082255,4.183047552179642,33.5767934055627,40.997744028174516,3049.328
B0006,90,312,24,1.5935866593100128,3.450702139255875,2.479017302613424,4.222516216835943,33.224088400657315,40.77265883698999,3177.219
B0006,91,315,24,1.5463902376915637,3.4480475429907522,2.4820670710190385,4.1909374470770855,33.37083344726966,40.522204934304625,3082.937
B0006,92,319,24,1.51470559175661,3.4399481891896455,2.452449045714353,4.183028520369727,33.43366634309322,40.57746834859555,3074.266
B0006,93,323,24,1.4989786083335404,3.434112914501242,2.4198491932573414,4.1838942747302825,33.28676739403043,40.516963879873735,3066.0
B0006,94,327,24,1.4831110745410492,3.4325600940363916,2.4706823501191706,4.1839835007856605,33.14347737377552,40.34325381638243,3056.437
B0006,95,331,24,1.4729664825468278,3.4270614887575657,2.413759774558071,4.183640209073579,33.11021541795579,40.39341126895154,3048.219
B0006,96,335,24,1.4627604396099307,3.427340316812041,2.4562499847243027,4.183387047926521,33.18991802149879,40.46341487442664,3039.218
B0006,97,339,24,1.4518364681062514,3.423482197888437,2.401794655879554,4.18356344388626,33.26265398635676,40.5818264138806,3039.047
B0006,98,343,24,1.4468670644030392,3.4220957701069374,2.4087687236133313,4.18171248971767,33.299978841087025,40.61670777074496,3030.375
B0006,99,347,24,1.441380399427779,3.421883545422636,2.4308118485818704,4.1832473219705815,33.31663547841367,40.631647661681036,3021.0
B0006,100,351,24,1.431210744960774,3.4195777411151886,2.398886415333129,4.183049768329545,33.39150630507064,40.74323383889164,3021.75
B0006,101,355,24,1.4260247179525716,3.4175281789596474,2.3814379490849835,4.1830924980863315,33.41522427488497,40.81715493531611,3012.265
B0006,102,359,24,1.420487649966195,3.4197860540725715,2.459885297095542,4.181536580807847,33.39690850726103,40.72877617289365,3002.641
B0006,103,363,24,1.4207006230355006,3.4171369298988705,2.4007285025453995,4.172034399629829,33.73731993653,41.45494452672042,3012.0
B0006,104,366,24,1.452255804330839,3.4305347141293625,2.472830716079143,4.188427549455566,34.08965316576344,41.39678877103747,3020.11
B0006,105,370,24,1.431557632772571,3.4250844180972875,2.467318928642863,4.181499335679726,33.9987286593769,41.36669473718026,3002.172000000006
B0006,106,374,24,1.415015751158943,3.4171339862792935,2.3692462667540997,4.179546243153898,33.907397114007345,41.37787352037061,2992.703
B0006,107,378,24,1.4097311506517451,3.417521467040602,2.4482618595124874,4.18101558225098,33.70518417605219,41.140956091698214,2964.468
B0006,108,382,24,1.404917318129309,3.4181623236680356,2.4598632768748825,4.182667734360821,33.7458832944166,41.2168813199875,2983.375
B0006,109,386,24,1.395164296571563,3.420331935905118,2.497869764845928,4.179947555799937,34.01657212624259,41.40391881889191,2975.297
B0006,110,390,24,1.3945343832614077,3.4192916311692465,2.472236707252471,4.182316086490744,34.175023374593785,41.586571331198584,2974.9850000000006
B0006,111,394,24,1.3893171179312644,3.414352330355796,2.4278749904763077,4.18300582450457,33.976109677640174,41.43504077863728,2966.25
B0006,112,398,24,1.3838379472327809,3.412701167144591,2.4275905200235055,4.1825046060820625,33.84150372451663,41.37436880579148,2956.359
B0006,113,402,24,1.3736814238195123,3.410409522809144,2.37337869163978,4.179533028548021,34.1008464215818,41.66477948989921,2956.344
B0006,114,406,24,1.3786059891863676,3.414419320260644,2.4248604132549767,4.18250512422575,34.34663683304219,41.81816829502593,2956.406
B0006,115,410,24,1.3737600299108574,3.4131710032395315,2.426962848243194,4.1828227593786,34.216231530637586,41.686647000781186,2947.266
B0006,116,414,24,1.3682580583942712,3.4107019261975147,2.417287750352038,4.182413969607667,34.041617020161176,41.565382893773936,2937.984
B0006,117,418,24,1.3633024037317505,3.4089059214760367,2.4185087281747166,4.182451170946608,33.890212870710734,41.46394809540406,2929.125
B0006,118,422,24,1.3580966140172601,3.4134080258317576,2.480937393224248,4.181305580928812,34.116762412437,41.6123634180086,2928.454
B0006,119,426,24,1.353269090999531,3.411221044859532,2.4078214169511205,4.1804870315884735,34.490493589415046,42.0075404495327,2929.375
B0006,120,430,24,1.3841605738237488,3.4155210852213678,2.433234589649132,4.163570261072192,34.23744800906639,41.61679232360952,2946.031
B0006,121,432,24,1.4051467790651473,3.4229838362549794,2.440822893388958,4.190012868765637,34.41428886050454,41.80245062827161,2955.438
B0006,122,436,24,1.378719022627353,3.414757022019347,2.396078253891397,4.182418011462176,34.16445180476378,41.653004783464006,2937.625
B0006,123,440,24,1.3682657783199066,3.41435871627236,2.449306948268824,4.182070839014939,33.877146811272176,41.36061809844917,2929.078
B0006,124,444,24,1.3573151296618016,3.4091886698418046,2.384185417166802,4.182701902443236,33.839566254190565,41.42815616511055,2918.375
B0006,125,448,24,1.3524934638801596,3.411930366643558,2.4440756213040964,4.182270325485355,33.818304796930946,41.343265645039,2919.812
B0006,126,452,24,1.3474099151661236,3.4094417183837504,2.4296014294774673,4.182394535290608,33.812621135472135,41.38118673567723,2900.422
B0006,127,456,24,1.3370075130842318,3.4081896097479882,2.41022288115442,4.182061947471753,33.79894614410012,41.378450473707446,2901.375
B0006,128,460,24,1.3312352966718526,3.40737851449911,2.4098927032454966,4.182288987105723,33.702723745621576,41.306600641009794,2901.187
B0006,129,464,24,1.3259303781727643,3.4085862639015,2.453938411405305,4.179662143533188,33.63562651984647,41.204081036719124,2891.64
B0006,130,468,24,1.321578743867529,3.404843616147767,2.3940396792395253,4.181392635232333,33.690724061796516,41.32955629442644,2882.906
B0006,131,472,24,1.321225074066109,3.4081057374178703,2.45134737470238,4.182099866234647,33.71317033815572,41.300370296451625,2883.265
B0006,132,476,24,1.3156485301862682,3.4091728540380735,2.475014603796582,4.182054276922838,33.65376593260611,41.243646229563595,2882.969
B0006,133,480,24,1.3209025697502388,3.4110817622184233,2.4569179775419294,4.168816046299314,33.983578066068176,41.36464929786556,2891.656
B0006,134,482,24,1.3474328767273906,3.4167486246717154,2.438240626221148,4.190149239555381,33.816348135475515,40.89285784811417,2901.25
B0006,135,484,24,1.3260128072353616,3.4169689184247174,2.4946397780995584,4.187196878135145,33.60692030225909,40.652964511118334,2891.703
B0006,136,488,24,1.3101186784831063,3.4105763913818787,2.4367455144223555,4.18232296515852,33.47350597721994,40.58410707337388,2883.016
B0006,137,492,24,1.30521620229393,3.4113335283009314,2.4858689968085326,4.1822817387062585,33.209178727620106,40.322783635307104,2873.453
B0006,138,496,24,1.3004061951355774,3.4081283345557187,2.3957550201907916,4.181394192711236,33.58088963686094,40.78032921971219,2874.031
B0006,139,500,24,1.300235735841116,3.4125732422699135,2.4504684570147006,4.182109437180301,33.76400861956033,40.85731522464202,2874.234
B0006,140,504,24,1.2895066722480755,3.407693686560286,2.3942028718004007,4.181210531150237,33.57003564415372,40.74860220857894,2864.984
B0006,141,508,24,1.279253057384795,3.4073499608041957,2.4303844034459368,4.180183763169455,33.272050895552354,40.472276230208436,2855.093
B0006,142,512,24,1.2792078171714618,3.409292163767801,2.4755630989048205,4.181641969595387,33.12740933210319,40.28187574900838,2855.625
B0006,143,516,24,1.274036760902923,3.4095492354804775,2.446712151873903,4.1818501497507565,33.439116773449626,40.637565231244686,2855.594
B0006,144,520,24,1.2741273923001468,3.410318915287339,2.4607112018206894,4.1817089329030335,33.482874768414376,40.64243349478575,2847.437
B0006,145,524,24,1.2637639426440779,3.409269478846637,2.4619788522973796,4.178725976011113,33.22136307064441,40.38713367022122,2847.36
B0006,146,528,24,1.2581373688955233,3.4094374435069095,2.4999079970509284,4.181148894438262,32.98562738901426,40.15316398972329,2837.328
B0006,147,532,24,1.253259864055301,3.403885091976961,2.4061574188511727,4.181246648937272,32.970182781539556,40.26211669866818,2837.281
B0006,148,536,24,1.2532313315493426,3.4065929107527846,2.40921365026611,4.1821248744689274,33.31018716138479,40.65437976632703,2838.515
B0006,149,540,24,1.2480874960313577,3.4095930016592684,2.4705399687343235,4.179545017207998,33.23406652671602,40.41021687551566,2828.328
B0006,150,544,24,1.2534354284944844,3.409409922814414,2.4996841687041944,4.164241788212258,33.117656712920734,40.49521984011741,2838.265
B0006,151,547,24,1.2898048773266901,3.4195489282896943,2.4839695531514434,4.189238693156103,33.78417036686004,41.357879741754175,2864.547
B0006,152,551,24,1.2635402021758835,3.4151799904187996,2.4675402264113453,4.180842923747738,33.806439563441614,41.37902988743146,2846.39
B0006,153,555,24,1.2479761706842853,3.4154594925159083,2.4946438160388325,4.18123823034649,33.63735785291911,41.20920760771975,2837.969
B0006,154,559,24,1.2321202877943334,3.4130336456755868,2.4577382116375843,4.1798277092808815,33.58195933847606,41.20630554355683,2838.156
B0006,155,563,24,1.2271137666213534,3.4094524356574096,2.40986495422137,4.180792839927961,33.56245583951572,41.28239317323536,2829.843
B0006,156,567,24,1.2217397581377356,3.4138496008165014,2.479418189447868,4.181365190126037,33.5111267532655,41.1595683576961,2829.625
B0006,157,571,24,1.211102678915174,3.410900672125043,2.434585389303289,4.180594670510683,33.53675907012135,41.230427315370186,2819.437
B0006,158,575,24,1.2056159765131735,3.4105744140130074,2.425682710641569,4.181424135030176,33.49803069556778,41.21487873613708,2819.579
B0006,159,579,24,1.2008936262717274,3.4096514247359915,2.417924401749313,4.181921994951423,33.516977262709986,41.27439823262361,2810.672
B0006,160,583,24,1.1905903985558335,3.4128578373442537,2.4541577949851603,4.179593598747663,33.531923269271225,41.237668013317766,2811.485
B0006,161,587,24,1.185179251041941,3.413450901705652,2.463616101176541,4.180557596235595,33.567636169584304,41.24068073261839,2802.422
B0006,162,591,24,1.1796706818144624,3.414388187503409,2.470375229475307,4.181414159913002,33.60493096509702,41.28133907077437,2801.625
B0006,163,595,24,1.1745952836753915,3.412419038813061,2.4357634426689945,4.180815073540562,33.54281440778599,41.28338645880181,2802.031
B0006,164,599,24,1.15381833159625,3.4148103057455175,2.481190011798763,4.1697037841892834,33.472459360982775,41.149193043289586,2793.39
